deal_id,company,deal_size,year_founded,gafam,bigtech_narrow,bigtech_large_excluding_gafamn,bigtech_large_composite,ai_giant_narrow,ai_giant_large,no_bigtech,big_no_tech,acc_inc_custom,acc_inc_pb
125851-42T,Vayavision,0.03,2015,0,0,0,0,0,0,1,0,0,1
34794-82T,vBrand,0.11,2013,0,0,0,0,0,0,1,0,0,0
57013-12T,vBrand,0.75,2013,0,0,0,0,0,0,1,0,0,0
127208-26T,vBrand,0.23,2013,0,0,0,0,0,0,1,1,0,0
115679-80T,Veda Labs.,0.05,2017,0,0,0,0,0,0,1,0,0,1
130409-20T,Veda Labs.,,2017,0,0,0,0,0,0,1,0,0,1
130406-14T,Veda Labs.,0.36,2017,0,0,0,0,0,0,1,0,0,0
270419-95T,Veda Labs.,,2017,0,0,0,0,0,0,1,0,0,0
116847-73T,Veda Labs.,0.05,2017,0,0,0,0,0,0,1,0,0,1
249798-16T,Veda Labs.,,2017,0,0,0,0,0,0,1,0,0,0
190105-30T,Veesion,10.00,2018,0,0,0,0,0,0,1,0,0,0
121428-55T,Veesion,0.65,2018,0,0,0,0,0,0,1,0,0,0
121428-01T,Veesion,,2018,0,0,0,0,0,0,1,0,0,1
121427-65T,Veesion,,2018,0,0,0,0,0,0,1,0,0,0
243756-91T,Veesion,,2018,0,0,0,0,0,0,1,0,0,0
121427-29T,Veesion,,2018,0,0,0,0,0,0,1,0,0,1
121429-72T,Veesion,0.15,2018,0,0,0,0,0,0,1,0,0,1
134981-56T,Vendi,0.67,2018,0,0,0,0,0,0,1,0,0,0
159538-60T,Vendi,,2018,0,0,0,0,0,0,1,0,0,1
167872-15T,Venuelytics,0.54,2016,0,0,0,0,0,0,1,0,0,0
255428-65T,Verses.kr,,2019,0,0,0,0,0,0,1,0,0,0
180126-46T,Verses.kr,,2019,0,0,0,0,0,0,1,0,0,0
255433-33T,Verses.kr,,2019,1,1,0,1,1,1,0,0,0,1
255436-03T,Verses.kr,,2019,0,0,1,1,0,0,0,0,0,1
92035-36T,Verso Learning,1.34,2014,0,0,0,0,0,0,0,0,0,0
92035-63T,Verso Learning,0.13,2014,0,0,0,0,0,0,0,0,0,0
264084-49T,Vertex.AI,,2015,0,0,0,0,0,0,1,0,0,1
99419-32T,Vertex.AI,,2015,0,0,0,0,0,0,1,0,0,0
120991-60T,Vertikal AI,,2018,0,0,0,0,0,0,1,0,0,1
137733-67T,Vertikal AI,0.10,2018,0,0,0,0,0,0,0,0,0,0
137733-76T,Vertikal AI,0.17,2018,0,0,0,0,0,0,1,0,0,0
172202-23T,Vertikal AI,0.05,2018,0,0,0,0,0,0,0,0,0,0
104007-16T,Vettd,2.03,2014,0,0,0,0,0,0,1,0,0,0
267242-05T,Vettd,,2014,0,0,0,0,0,0,1,0,0,0
241985-44T,Vetty,1.70,2015,0,0,0,0,0,0,1,0,0,0
137385-55T,Vetty,3.66,2015,0,0,0,0,0,0,1,0,0,0
109167-67T,Vetty,1.29,2015,0,0,0,0,0,0,1,0,0,1
64614-43T,Vetty,,2015,0,0,0,0,0,0,1,0,0,1
133562-80T,Vetty,,2015,0,0,0,0,0,0,1,0,0,0
109166-77T,Vetty,0.09,2015,0,0,0,0,0,0,1,0,0,0
106686-64T,Vetty,,2015,0,0,0,0,0,0,1,0,0,1
106686-37T,Vetty,0.14,2015,0,0,0,0,0,0,1,0,0,1
186549-04T,VibrantFold,11.08,2019,0,0,0,0,0,0,1,0,0,0
186549-13T,VibrantFold,,2019,0,0,0,0,0,0,1,0,0,0
195014-98T,ViDi Systems,1.66,2012,0,0,0,0,0,0,1,0,0,0
117467-38T,Vidu AI,,2018,0,0,0,0,0,0,1,0,0,1
249467-77T,VIENCE,,2022,0,0,0,0,0,0,1,0,0,0
181622-26T,ViiT Health,0.47,2021,0,0,0,0,0,0,0,0,0,0
225621-73T,ViiT Health,2.23,2021,0,0,0,0,0,0,0,0,0,0
194073-13T,ViiT Health,0.21,2021,0,0,0,0,0,0,1,0,0,0
64337-50T,VIMOC Technologies,0.04,2012,0,0,0,0,0,0,1,0,0,0
47886-85T,VIMOC Technologies,2.20,2012,0,0,0,0,0,0,1,0,0,0
213904-00T,Vingineers,,2016,0,0,0,0,0,0,1,0,0,0
213900-67T,Vingineers,0.05,2016,0,0,0,0,0,0,1,0,0,1
181362-70T,Virasoft,2.13,2017,0,0,0,0,0,0,1,1,0,0
110408-77T,Virasoft,1.90,2017,0,0,0,0,0,0,1,1,0,0
267333-13T,Virasoft,,2017,0,0,0,0,0,0,1,0,0,1
269695-09T,Vircon Group,,2016,0,0,0,0,0,0,1,0,0,0
275309-65T,Viseur AI,,2024,0,0,0,0,0,0,1,0,0,0
273537-10T,Visionin,0.78,2012,0,0,0,0,0,0,0,0,0,0
273538-18T,Visionin,0.01,2012,0,0,0,0,0,0,0,0,0,0
249692-50T,VisionQuality,0.02,2016,0,0,0,0,0,0,0,0,0,0
183902-77T,VisionQuality,,2016,0,0,0,0,0,0,1,0,0,0
129915-82T,VisionQuality,0.07,2016,0,0,0,0,0,0,1,0,0,0
244052-38T,viso.ai,8.56,2018,0,0,0,0,0,0,1,0,0,0
60545-53T,VISR,0.89,2014,0,0,0,0,0,0,1,0,0,0
194391-64T,Vitestro,12.00,2017,0,0,0,0,0,0,1,0,0,0
219743-11T,Vitestro,2.08,2017,0,0,0,0,0,0,0,0,0,0
258169-69T,Vitestro,20.00,2017,0,0,0,0,0,0,1,0,0,0
248971-96T,Vitestro,,2017,0,0,0,0,0,0,1,0,0,1
76531-78T,Viz.ai,6.68,2016,0,0,0,0,0,0,1,0,0,0
108547-75T,Viz.ai,17.83,2016,0,0,0,0,0,0,1,0,0,0
218808-73T,Viz.ai,37.58,2016,0,0,0,0,0,0,1,1,0,0
125208-01T,Viz.ai,45.42,2016,0,0,0,0,0,0,1,0,0,0
191787-22T,Viz.ai,90.86,2016,0,0,0,0,0,0,1,0,0,0
168612-58T,Viz.ai,59.04,2016,0,0,0,0,0,0,1,0,0,0
75146-23T,Viz.ai,,2016,0,0,0,0,0,0,0,0,0,0
75145-60T,Viz.ai,0.04,2016,0,0,0,0,0,0,1,0,0,1
158668-75T,VOC Diagnostics,0.44,2017,0,0,0,0,0,0,1,0,0,0
158674-33T,VOC Diagnostics,,2017,0,0,0,0,0,0,1,0,0,1
261375-31T,VOC Diagnostics,0.26,2017,0,0,0,0,0,0,0,0,0,0
261374-86T,VOC Diagnostics,0.32,2017,0,0,0,0,0,0,0,0,0,0
261372-79T,VOC Diagnostics,0.37,2017,0,0,0,0,0,0,1,0,0,0
34923-97T,Vocal IQ,0.93,2011,0,0,0,0,0,0,1,0,0,0
132302-17T,Vocalis Health,4.98,2019,0,0,0,0,0,0,1,0,0,1
216217-99T,Voice Life,,2015,0,0,0,0,0,0,1,0,0,0
62696-53T,Voice Life,1.63,2015,0,0,0,0,0,0,1,0,0,0
